gate,svd_dim,model,sensor,sensor_family__previous,n_cal__previous,alpha__previous,order_statistic_rank__previous,threshold__previous,null_median__previous,null_max__previous,rule__previous,sensor_family__corrected,n_cal__corrected,alpha__corrected,order_statistic_rank__corrected,threshold__corrected,null_median__corrected,null_max__corrected,rule__corrected,delta
gate6_ood_unsw,8,qsvc_zz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,8,svc_rbf,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0127282766432054,0.0033974541436834,0.0290643665828321,fire if value > threshold,joint_outcome,200,0.05,191,0.0127282766432054,0.0033974541436834,0.0290643665828321,fire if value > threshold,0.0
gate6_ood_unsw,8,svc_rbf,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,8,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.234375,0.125,0.40625,fire if value > threshold,joint_outcome,200,0.05,191,0.234375,0.125,0.40625,fire if value > threshold,0.0
gate6_ood_unsw,8,svc_rbf,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,8,svc_rbf,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0724479505742241,0.0548942654269985,0.08932309084969,fire if value > threshold,feature,200,0.05,191,0.0687068483554861,0.05294217910095075,0.087614019080635,fire if value > threshold,-0.003741102218737996
gate6_ood_unsw,8,svc_rbf,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.5,0.0,1.0,fire if value > threshold,feature,200,0.05,191,0.5,0.0,1.0,fire if value > threshold,0.0
gate6_ood_unsw,8,svc_rbf,integrity_label_jsd,label_marginal,200,0.05,191,0.0030737268215652,0.0002748343945789,0.0060667435555779,fire if value > threshold,label_marginal,200,0.05,191,0.0030737268215652,0.0002748343945789,0.0060667435555779,fire if value > threshold,0.0
gate6_ood_unsw,8,svc_rbf,integrity_label_prior_shift,label_marginal,200,0.05,191,0.078125,0.0234375,0.109375,fire if value > threshold,label_marginal,200,0.05,191,0.078125,0.0234375,0.109375,fire if value > threshold,0.0
gate6_ood_unsw,8,svc_rbf,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0988275461073216,0.0,0.1489679147293272,fire if value > threshold,feature,200,0.05,191,0.0988275461073216,0.0,0.1489679147293272,fire if value > threshold,0.0
gate6_ood_unsw,8,svc_rbf,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,8,svc_rbf,integrity_pred_jsd,prediction,200,0.05,191,0.0070391892940435,0.0007886298537749,0.0220297883392212,fire if value > threshold,prediction,200,0.05,191,0.0070391892940435,0.0007886298537749,0.0220297883392212,fire if value > threshold,0.0
gate6_ood_unsw,8,svc_rbf,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.1171875,0.0390625,0.203125,fire if value > threshold,prediction,200,0.05,191,0.1171875,0.0390625,0.203125,fire if value > threshold,0.0
gate6_ood_unsw,8,svc_rbf,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.1030079115169564,0.0755716998353517,0.1235276835237691,fire if value > threshold,prediction,200,0.05,191,0.1012965104375124,0.07306729707331736,0.1172699577986161,fire if value > threshold,-0.0017114010794440082
gate6_ood_unsw,8,svc_rbf,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,10,qsvc_zz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0140940879738159,0.0031569623194115,0.0226431634927509,fire if value > threshold,joint_outcome,200,0.05,191,0.0140940879738159,0.0031569623194115,0.0226431634927509,fire if value > threshold,0.0
gate6_ood_unsw,10,qsvc_zz_r1,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,10,qsvc_zz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.25,0.109375,0.390625,fire if value > threshold,joint_outcome,200,0.05,191,0.25,0.109375,0.390625,fire if value > threshold,0.0
gate6_ood_unsw,10,qsvc_zz_r1,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,10,qsvc_zz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0655324523306895,0.0475466398109962,0.0822581822128526,fire if value > threshold,feature,200,0.05,191,0.0620060970012096,0.04561758789435995,0.0809334338187317,fire if value > threshold,-0.0035263553294798966
gate6_ood_unsw,10,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.4,0.0,1.0,fire if value > threshold,feature,200,0.05,191,0.4,0.0,1.0,fire if value > threshold,0.0
gate6_ood_unsw,10,qsvc_zz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0030737268215652,0.0002748343945789,0.0060667435555779,fire if value > threshold,label_marginal,200,0.05,191,0.0030737268215652,0.0002748343945789,0.0060667435555779,fire if value > threshold,0.0
gate6_ood_unsw,10,qsvc_zz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.078125,0.0234375,0.109375,fire if value > threshold,label_marginal,200,0.05,191,0.078125,0.0234375,0.109375,fire if value > threshold,0.0
gate6_ood_unsw,10,qsvc_zz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.1027055452961916,0.0,0.1751376848680039,fire if value > threshold,feature,200,0.05,191,0.1027055452961916,0.0,0.1751376848680039,fire if value > threshold,0.0
gate6_ood_unsw,10,qsvc_zz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,10,qsvc_zz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0059030321913444,0.0005303486890503,0.0199850243668185,fire if value > threshold,prediction,200,0.05,191,0.0059030321913444,0.0005303486890503,0.0199850243668185,fire if value > threshold,0.0
gate6_ood_unsw,10,qsvc_zz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.1015625,0.03125,0.1953125,fire if value > threshold,prediction,200,0.05,191,0.1015625,0.03125,0.1953125,fire if value > threshold,0.0
gate6_ood_unsw,10,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0918032811194936,0.0700949193648682,0.1105592115324212,fire if value > threshold,prediction,200,0.05,191,0.0915547127399314,0.0696993587549926,0.1105592115401391,fire if value > threshold,-0.0002485683795621918
gate6_ood_unsw,10,qsvc_zz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,10,svc_rbf,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0127973555916539,0.0037415302406572,0.0249802443367099,fire if value > threshold,joint_outcome,200,0.05,191,0.0127973555916539,0.00374153024065725,0.0249802443367099,fire if value > threshold,0.0
gate6_ood_unsw,10,svc_rbf,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,10,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.234375,0.1328125,0.4375,fire if value > threshold,joint_outcome,200,0.05,191,0.234375,0.1328125,0.4375,fire if value > threshold,0.0
gate6_ood_unsw,10,svc_rbf,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,10,svc_rbf,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.065532452316414,0.0475466398006431,0.0822581821958953,fire if value > threshold,feature,200,0.05,191,0.0620060970012096,0.04561758789435995,0.0809334338187317,fire if value > threshold,-0.003526355315204399
gate6_ood_unsw,10,svc_rbf,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.4,0.0,1.0,fire if value > threshold,feature,200,0.05,191,0.4,0.0,1.0,fire if value > threshold,0.0
gate6_ood_unsw,10,svc_rbf,integrity_label_jsd,label_marginal,200,0.05,191,0.0030737268215652,0.0002748343945789,0.0060667435555779,fire if value > threshold,label_marginal,200,0.05,191,0.0030737268215652,0.0002748343945789,0.0060667435555779,fire if value > threshold,0.0
gate6_ood_unsw,10,svc_rbf,integrity_label_prior_shift,label_marginal,200,0.05,191,0.078125,0.0234375,0.109375,fire if value > threshold,label_marginal,200,0.05,191,0.078125,0.0234375,0.109375,fire if value > threshold,0.0
gate6_ood_unsw,10,svc_rbf,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0960910596392899,0.0,0.1516832856427292,fire if value > threshold,feature,200,0.05,191,0.0960910596392899,0.0,0.1516832856427292,fire if value > threshold,0.0
gate6_ood_unsw,10,svc_rbf,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,10,svc_rbf,integrity_pred_jsd,prediction,200,0.05,191,0.0068938459069075,0.0008348245301594,0.0244248759374895,fire if value > threshold,prediction,200,0.05,191,0.0068938459069075,0.0008348245301594999,0.0244248759374895,fire if value > threshold,0.0
gate6_ood_unsw,10,svc_rbf,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.109375,0.0390625,0.21875,fire if value > threshold,prediction,200,0.05,191,0.109375,0.0390625,0.21875,fire if value > threshold,0.0
gate6_ood_unsw,10,svc_rbf,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.1154362450216105,0.077530444274735,0.1247051061754213,fire if value > threshold,prediction,200,0.05,191,0.1097954806219304,0.07656653776539474,0.1228511812962517,fire if value > threshold,-0.005640764399680101
gate6_ood_unsw,10,svc_rbf,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,12,qsvc_zz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.014341934807021,0.0032070101068135,0.0277641804434334,fire if value > threshold,joint_outcome,200,0.05,191,0.014341934807021,0.00320701010681355,0.0277641804434334,fire if value > threshold,0.0
gate6_ood_unsw,12,qsvc_zz_r1,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,12,qsvc_zz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.234375,0.109375,0.359375,fire if value > threshold,joint_outcome,200,0.05,191,0.234375,0.109375,0.359375,fire if value > threshold,0.0
gate6_ood_unsw,12,qsvc_zz_r1,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,12,qsvc_zz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0594598971455333,0.0455900372151556,0.0779333003012537,fire if value > threshold,feature,200,0.05,191,0.0576306416726922,0.044473749844173946,0.0758655660037926,fire if value > threshold,-0.0018292554728411015
gate6_ood_unsw,12,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.3333333333333333,0.0,1.0,fire if value > threshold,feature,200,0.05,191,0.3333333333333333,0.0,1.0,fire if value > threshold,0.0
gate6_ood_unsw,12,qsvc_zz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0030737268215652,0.0002748343945789,0.0060667435555779,fire if value > threshold,label_marginal,200,0.05,191,0.0030737268215652,0.0002748343945789,0.0060667435555779,fire if value > threshold,0.0
gate6_ood_unsw,12,qsvc_zz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.078125,0.0234375,0.109375,fire if value > threshold,label_marginal,200,0.05,191,0.078125,0.0234375,0.109375,fire if value > threshold,0.0
gate6_ood_unsw,12,qsvc_zz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0893634445576297,0.0,0.1612032584841742,fire if value > threshold,feature,200,0.05,191,0.0893634445576297,0.0,0.1612032584841742,fire if value > threshold,0.0
gate6_ood_unsw,12,qsvc_zz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,12,qsvc_zz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0057005616976103,0.0005167720932959,0.0171370204430877,fire if value > threshold,prediction,200,0.05,191,0.0057005616976103,0.0005167720932959,0.0171370204430877,fire if value > threshold,0.0
gate6_ood_unsw,12,qsvc_zz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.1015625,0.03125,0.1796875,fire if value > threshold,prediction,200,0.05,191,0.1015625,0.03125,0.1796875,fire if value > threshold,0.0
gate6_ood_unsw,12,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0892888513310955,0.0629904095879097,0.1101901909368162,fire if value > threshold,prediction,200,0.05,191,0.0892888513405255,0.06304310694235776,0.1066015113193332,fire if value > threshold,9.429998448773347e-12
gate6_ood_unsw,12,qsvc_zz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,12,svc_rbf,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0114340913957178,0.0030870201486327,0.0215174044701198,fire if value > threshold,joint_outcome,200,0.05,191,0.0114340913957178,0.00308702014863275,0.0215174044701198,fire if value > threshold,0.0
gate6_ood_unsw,12,svc_rbf,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,12,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.21875,0.125,0.40625,fire if value > threshold,joint_outcome,200,0.05,191,0.21875,0.125,0.40625,fire if value > threshold,0.0
gate6_ood_unsw,12,svc_rbf,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,12,svc_rbf,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0594598971359577,0.0455368686858844,0.0779333002862571,fire if value > threshold,feature,200,0.05,191,0.0576306416726922,0.044473749844173946,0.0758655660037926,fire if value > threshold,-0.0018292554632655042
gate6_ood_unsw,12,svc_rbf,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.3333333333333333,0.0,1.0,fire if value > threshold,feature,200,0.05,191,0.3333333333333333,0.0,1.0,fire if value > threshold,0.0
gate6_ood_unsw,12,svc_rbf,integrity_label_jsd,label_marginal,200,0.05,191,0.0030737268215652,0.0002748343945789,0.0060667435555779,fire if value > threshold,label_marginal,200,0.05,191,0.0030737268215652,0.0002748343945789,0.0060667435555779,fire if value > threshold,0.0
gate6_ood_unsw,12,svc_rbf,integrity_label_prior_shift,label_marginal,200,0.05,191,0.078125,0.0234375,0.109375,fire if value > threshold,label_marginal,200,0.05,191,0.078125,0.0234375,0.109375,fire if value > threshold,0.0
gate6_ood_unsw,12,svc_rbf,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0779946628182558,0.0,0.1380935271403498,fire if value > threshold,feature,200,0.05,191,0.0779946628182558,0.0,0.1380935271403498,fire if value > threshold,0.0
gate6_ood_unsw,12,svc_rbf,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate6_ood_unsw,12,svc_rbf,integrity_pred_jsd,prediction,200,0.05,191,0.0068928979620043,0.0007643013153583,0.0211160518886709,fire if value > threshold,prediction,200,0.05,191,0.0068928979620043,0.0007643013153583,0.0211160518886709,fire if value > threshold,0.0
gate6_ood_unsw,12,svc_rbf,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.109375,0.0390625,0.203125,fire if value > threshold,prediction,200,0.05,191,0.109375,0.0390625,0.203125,fire if value > threshold,0.0
gate6_ood_unsw,12,svc_rbf,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.1039345776166299,0.0776420796875708,0.1402400522288429,fire if value > threshold,prediction,200,0.05,191,0.1021388179027547,0.0746118251496039,0.1335828420408785,fire if value > threshold,-0.001795759713875203
gate6_ood_unsw,12,svc_rbf,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
